seed=11
gen=3331	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3332	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3333	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3334	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3335	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3336	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3337	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3338	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3339	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3340	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3341	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3342	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3343	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3344	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3345	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3346	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3347	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3348	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3349	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3350	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3351	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3352	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3353	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3354	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3355	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3356	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3357	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3358	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3359	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3360	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3361	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3362	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3363	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3364	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3365	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3366	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3367	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3368	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3369	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3370	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3371	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3372	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3373	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3374	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3375	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3376	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3377	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3378	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3379	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3380	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3381	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3382	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3383	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3384	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3385	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3386	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3387	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3388	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3389	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3390	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3391	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3392	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3393	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3394	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3395	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3396	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3397	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3398	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3399	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3400	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3401	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3402	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3403	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3404	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3405	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3406	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3407	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3408	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3409	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3410	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3411	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3412	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3413	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3414	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3415	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3416	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3417	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3418	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3419	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3420	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3421	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3422	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3423	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3424	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3425	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3426	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3427	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3428	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3429	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3430	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3431	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3432	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3433	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3434	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3435	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3436	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3437	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3438	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3439	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3440	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3441	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3442	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3443	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3444	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3445	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3446	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3447	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3448	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3449	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3450	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3451	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3452	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3453	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3454	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3455	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3456	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3457	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3458	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3459	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3460	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3461	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3462	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3463	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3464	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3465	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3466	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3467	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3468	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3469	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3470	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3471	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3472	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3473	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3474	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3475	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3476	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3477	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3478	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3479	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3480	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3481	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3482	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3483	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3484	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3485	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3486	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3487	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3488	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3489	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3490	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3491	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3492	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3493	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3494	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3495	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3496	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3497	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3498	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3499	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3500	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3501	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3502	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3503	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
gen=3504	fitness=0.007733600065	position=[0.001185, 0.003731, -0.001046, -0.002673, -0.000832, 0.001466, 0.000574, 0.001469, 0.001496, 0.002803]
